what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1327653032280
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1327653032280
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1327653032280
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1327653032280
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1327653032280
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1327653032280
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1327653032280
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1327653032280
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1327653032280
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1327653032280
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1327653032280
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1327653032295
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1327653032311
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1327653032311
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1327653032327
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1327653032327
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1327653032327
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1327653032327
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1327653032327
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1327653032342
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1327653032342
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1327653032342
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1327653032342
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1327653032342
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1327653032342
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1327653032358
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1327653032358
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1327653032373
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1327653032373
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1327653032373
started,bundle,org.eclipse.cdt.core,5.3.1.201109151620,"org.eclipse.cdt.core",1327653032373
started,bundle,org.eclipse.cdt.make.core,7.1.1.201109151620,"org.eclipse.cdt.make.core",1327653032373
started,bundle,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui",1327653032389
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.core",1327653032389
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1327653032389
started,bundle,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui",1327653032389
started,bundle,com.collabnet.subversion.merge,3.0.5,"com.collabnet.subversion.merge",1327653032389
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1327653032405
started,bundle,org.tigris.subversion.clientadapter,1.8.0,"org.tigris.subversion.clientadapter",1327653032405
started,bundle,org.tigris.subversion.subclipse.core,1.8.4,"org.tigris.subversion.subclipse.core",1327653032405
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1327653032405
started,bundle,org.tigris.subversion.subclipse.ui,1.8.4,"org.tigris.subversion.subclipse.ui",1327653032420
os,sysinfo,,,"win32",1327653032420
arch,sysinfo,,,"x86",1327653032420
ws,sysinfo,,,"win32",1327653032420
locale,sysinfo,,,"en_US",1327653032420
processors,sysinfo,,,"2",1327653032420
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1327653032420
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1327653032420
java.specification.name,sysinfo,,,"Java Platform API Specification",1327653032420
java.specification.vendor,sysinfo,,,"Oracle Corporation",1327653032420
java.specification.version,sysinfo,,,"1.7",1327653032420
java.vendor,sysinfo,,,"Oracle Corporation",1327653032420
java.version,sysinfo,,,"1.7.0_02",1327653032420
java.vm.info,sysinfo,,,"mixed mode, sharing",1327653032420
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1327653032420
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1327653032420
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1327653032420
java.vm.specification.version,sysinfo,,,"1.7",1327653032420
java.vm.vendor,sysinfo,,,"Oracle Corporation",1327653032420
java.vm.version,sysinfo,,,"22.0-b10",1327653032420
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1327653032436
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1327653033937
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1327653034031
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1327653034078
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1327653034078
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1327653034124
started,bundle,com.trolltech.qtcppproject,1.6.0,"com.trolltech.qtcppproject",1327653034171
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1327653034218
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1327653034234
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1327653034249
started,bundle,org.eclipse.linuxtools.cdt.libhover,1.1.0.201108301805,"org.eclipse.linuxtools.cdt.libhover",1327653034884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327653610841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327654455970
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327654464068
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1327654469501
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1327657175848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657176241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657199985
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.2,"org.tigris.subversion.clientadapter.javahl",1327657200410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657206535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657217028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327657217043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657229968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657236957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657243352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657250167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657255457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657257674
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.excludeCommand",1327657257955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657263696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657285786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327657285802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657295925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327657300850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657307361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327657307439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657310247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1327657314678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327657315770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657317657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327657317673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657321357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327657323088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657334662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327657334677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327657339607
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327657356128
