what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588698163
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588725770
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588725833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588725848
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327588726987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588732004
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588737546
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588737608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588737624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327588738529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588740510
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588746211
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588746305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588746321
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327588747272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588749612
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588758005
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588758052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588758067
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327588758872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588760650
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588767764
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327588767811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327588767826
