what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1327410983627
java.specification.name,sysinfo,,,"Java Platform API Specification",1327410983627
java.specification.vendor,sysinfo,,,"Oracle Corporation",1327410983627
java.specification.version,sysinfo,,,"1.7",1327410983627
java.vendor,sysinfo,,,"Oracle Corporation",1327410983627
java.version,sysinfo,,,"1.7.0_02",1327410983627
java.vm.info,sysinfo,,,"mixed mode",1327410983627
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1327410983627
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1327410983627
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1327410983627
java.vm.specification.version,sysinfo,,,"1.7",1327410983627
java.vm.vendor,sysinfo,,,"Oracle Corporation",1327410983627
java.vm.version,sysinfo,,,"22.0-b10",1327410983627
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1327410983643
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1327410984659
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1327410984675
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1327410984675
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1327410984675
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1327410984675
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1327410984691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327411029442
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1327411031768
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1327411032248
started,bundle,org.eclipse.cdt.managedbuilder.xlc.ui,6.3.1.201109151620,"org.eclipse.cdt.managedbuilder.xlc.ui",1327411032358
started,bundle,org.eclipse.cdt.managedbuilder.xlupc.ui,1.1.0.201109151620,"org.eclipse.cdt.managedbuilder.xlupc.ui",1327411032374
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1327411053298
started,bundle,org.eclipse.cdt.make.xlc.core,5.1.1.201109151620,"org.eclipse.cdt.make.xlc.core",1327411053470
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201109151620,"org.eclipse.cdt.msw.build",1327411053470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327411054780
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.2,"org.tigris.subversion.clientadapter.javahl",1327411055077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327411061313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327411078600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327411082259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327411093059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327411321554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327411336749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327411336780
